gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-0.5444780367182193,1,1,0.019552954083027783,-0.4623276085975382,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1,0,0,1,-0.9924020376385531,1,0,-1.4893587220678117,-0.9304066996831768,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,1.5729808767233588,1,1,1.5450826002355291,2.516710467407512,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,1,0,0,-0.7073594915983407,1,0,0.8055829351616043,-0.43742250968450336,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,1,1,1.6137012404433893,1,1,1.3739175092184182,2.4568632279468714,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0,-0.8295205827584317,1,0,-1.4860351280674797,-0.888008471064175,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,1,1.6137012404433893,1,1,-1.3148700370503688,-0.2121515884268313,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,0,0,-0.38159658183809786,1,1,0.35357415111641893,-0.2806902441600459,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1.6137012404433893,0,1,0.02620014208369237,1.1151865043067546,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-0.2594354906780068,1,1,0.5297246331340278,-0.038279144111029284,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.46303730927815856,1,1,1.3224018022132684,-0.017807991062936842,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,1,0,1.125056875803025,1,0,-1.3497677740538576,-0.34141986090724236,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,-0.8295205827584317,1,0,-1.4727407520661506,-0.8931483187583621,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,-0.6666391278783103,1,1,0.35357415111641893,-0.48105606650468297,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1.247217966963116,1,1,0.4964886931307054,1.1057891862049363,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
1,1,0,0,-0.4223169455581282,1,0,0.5629605731373504,-0.20244543827471853,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-0.015113308357824713,1,0,0.38348649711940885,0.054877837917089514,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,1,1,1.4508197855632678,1,1,1.2958130502106107,2.0999195561029236,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,-0.0965540357978854,1,0,0.720831288153132,0.11395299725199413,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
1,0,0,0,-0.6666391278783103,1,0,0.3436033691154218,-0.4707101928198174,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0.025607055362205634,1,0,0.5264010391336954,0.16382937337455536,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0,1.6137012404433893,1,0,-1.5109620830699715,-0.43014289707041875,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,-0.8295205827584317,0,1,-1.03568814102246,-0.8136902441040206,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,1,1,0,-1.1552834925186746,1,1,0.6144762801425001,-0.8698976772576192,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,-1.318164947398796,1,0,0.534710024134526,-0.9975114923257382,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True
1,0,1,0,1.3286586944031769,1,1,1.438727592224897,2.1349719938113494,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0,-0.7073594915983407,1,0,-1.491020519067978,-0.8644269380809738,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,1,-0.3408762181180675,1,0,-1.4527991880641573,-0.7712920154850189,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,1,-0.7888002190384014,0,0,-1.150352134033923,-0.8371835393585664,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.3408762181180675,1,1,0.5014740841312035,-0.12298736362037715,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,1,0,1.6137012404433893,0,0,0.02453834508352634,1.1647099295146937,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,0.880734693482843,1,1,1.3074456292117733,1.4850570033987434,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,1,1,-1.1552834925186746,1,1,-1.4710789550659844,-0.9715696001010006,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,1,1,-0.015113308357824713,1,1,0.8836873941694119,0.2721191258671046,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0,1,1,0.10704778280226633,1,0,-1.4710789550659844,-0.670789242546324,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,-0.9924020376385531,1,0,0.36022133911708304,-0.7695272609119075,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.4223169455581282,1,0,-0.32111543095102724,-0.4529302904957198,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.7073594915983407,1,0,-0.1931570619382357,-0.5844045061925202,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.4223169455581282,1,1,1.0083221691818711,-0.05169127886667607,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,1.5729808767233588,1,0,-1.3065610520495383,-0.2057764125314664,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-1.1552834925186746,1,0,-0.2662761299455452,-0.8976484429197962,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.30015585439803716,1,0,0.5646223701375164,-0.11072231933725285,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,1,1,-0.015113308357824713,1,1,0.7091987091519689,0.19588172830869144,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,1,0,-1.0331224013585834,0,0,-1.1619847130350858,-0.9085458024087593,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-0.62591876415828,1,1,-1.4710789550659844,-0.8444190331083231,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,0,-0.9924020376385531,1,0,-0.12834697893175703,-0.7622917671621507,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,0,0,0.9621754209229036,1,0,0.28211688010927544,0.7828611587577116,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,0,1,-1.1960038562387048,1,0,-1.4594463760648215,-0.9790477476045601,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,1.5729808767233588,1,0,0.4183842341228973,1.4428352502370527,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,1,0,0.6771328748826912,1,1,0.966777244177718,1.0823841286790465,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,1.0436161483629645,1,0,0.1774236690988095,0.7805449183805028,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,0,1,1,1.0843365120829946,1,1,0.3718539181182462,0.998227394973796,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,-0.8702409464784621,1,0,0.3485887601159204,-0.6137435509704974,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0.10704778280226633,1,1,-0.32610082195152557,-0.1604883982989947,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,0,0,-0.5037576729981889,1,1,-1.504314895069307,-0.8235949291456085,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,1,0.3106496014024181,1,0,-1.5009913010689746,-0.6489062858397424,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,0.26992923768238775,1,1,-0.562075995975115,-0.1735475821400191,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,1,1.6137012404433893,1,0,-1.3630621500551865,-0.2649398095950265,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,-0.8295205827584317,1,0,-0.6966815529885713,-0.7671448422382071,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.2774445836787656,1,0,-1.4960059100684764,-0.9970923631146243,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,1,-0.21871512695797646,1,0,-1.51594747407047,-0.7687331213540074,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,0.06632741908223598,1,0,-1.5009913010689746,-0.706326987762355,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,1,0,0.9621754209229036,1,0,0.5164302571326987,0.9855652809117212,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,1.0436161483629645,1,0,-1.343120586053193,-0.3776193890881903,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,1,-0.4223169455581282,1,0,-1.3132082400502028,-0.760769666342842,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,1,-0.9109613101984924,1,0,-1.2849576910473786,-0.906295740328042,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,-0.7888002190384014,1,0,-1.4876969250676457,-0.8873687475314221,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,1.6137012404433893,1,0,-1.46443176706532,-0.34750826418447683,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-1.2367242199587352,1,0,0.18407085709947407,-0.9473924624493741,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,-1.1552834925186746,1,1,0.15914390209698223,-0.8801111943495015,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,0.18848851024232702,1,0,-1.4926823160681442,-0.6598036453287054,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,-0.46303730927815856,1,0,-1.4876969250676457,-0.8215213425222025,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
